   1.58489256E-05   2.20189573E+10
   1.99526094E-05   1.44950835E+10
   2.51188703E-05   9.67980749E+09
   3.16227779E-05   6.45343539E+09
   3.98107077E-05   4.18979123E+09
   5.01187023E-05   2.82098048E+09
   6.30956929E-05   1.83961997E+09
   7.94328444E-05   1.25679565E+09
   9.99999975E-05   828645120.    
   1.25892519E-04   545364928.    
   1.58489245E-04   351171840.    
   1.99526097E-04   235374256.    
   2.51188700E-04   156776848.    
   3.16227757E-04   101108872.    
   3.98107077E-04   66922280.0    
   5.01186994E-04   42830724.0    
   6.30956900E-04   28080698.0    
   7.94328400E-04   18702148.0    
   1.00000005E-03   11890035.0    
   1.25892519E-03   7507991.50    
   1.58489333E-03   4819362.00    
   1.99526199E-03   3152395.75    
   2.51188572E-03   2007754.88    
   3.16227763E-03   1274111.62    
   3.98107106E-03   809977.312    
   5.01187285E-03   509977.688    
   6.30957261E-03   322290.125    
   7.94328004E-03   198438.594    
   9.99999978E-03   126797.148    
   1.25892516E-02   75079.9219    
   1.58489328E-02   50173.5820    
   1.99526213E-02   30810.1758    
   2.51188558E-02   18914.7656    
   3.16227749E-02   11772.7744    
   3.98107097E-02   7305.47266    
   5.01187295E-02   4504.62012    
   6.30957261E-02   2803.16504    
   7.94328004E-02   1729.55383    
  0.100000016       1067.27478    
  0.125892550       666.161438    
  0.158489287       414.051422    
  0.199526206       249.737167    
  0.251188636       149.871338    
  0.316227764       92.2323151    
  0.398107201       55.2459526    
  0.501187146       34.3814850    
  0.630957246       20.5659885    
  0.794328213       11.8472900    
   1.00000000       7.25919247    
   1.25892532       4.29306412    
   1.58489311       2.52281976    
   1.99526238       1.44692123    
   2.51188636      0.867763102    
   3.16227770      0.515030742    
   3.98107195      0.300136596    
   5.01187229      0.187216401    
   6.30957365      0.107776098    
   7.94328213       6.02566339E-02
   10.0000000       3.45183201E-02
   12.5892544       1.83523037E-02
   15.8489332       1.11400122E-02
   19.9526215       5.73791377E-03
   25.1188622       3.76154692E-03
   31.6227760       1.91923662E-03
   39.8107185       9.61476821E-04
   50.1187286       5.84836991E-04
   63.0957260       3.44315369E-04
   79.4328156       1.86674210E-04
   100.000000       8.27612675E-05
