   1.58489256E-05   1.73540721E+10
   1.99526094E-05   1.14688666E+10
   2.51188703E-05   7.60409293E+09
   3.16227779E-05   5.03690752E+09
   3.98107077E-05   3.34871450E+09
   5.01187023E-05   2.21206144E+09
   6.30956929E-05   1.44065318E+09
   7.94328444E-05   966365120.    
   9.99999975E-05   655191808.    
   1.25892519E-04   414159648.    
   1.58489245E-04   263487648.    
   1.99526097E-04   181071744.    
   2.51188700E-04   118172960.    
   3.16227757E-04   77096600.0    
   3.98107077E-04   50118080.0    
   5.01186994E-04   33184350.0    
   6.30956900E-04   21932238.0    
   7.94328400E-04   13787842.0    
   1.00000005E-03   8848558.00    
   1.25892519E-03   5752201.00    
   1.58489333E-03   3827204.50    
   1.99526199E-03   2416145.75    
   2.51188572E-03   1548545.38    
   3.16227763E-03   980446.562    
   3.98107106E-03   627383.812    
   5.01187285E-03   395418.469    
   6.30957261E-03   253099.141    
   7.94328004E-03   156719.172    
   9.99999978E-03   99106.6172    
   1.25892516E-02   64013.7773    
   1.58489328E-02   39251.1445    
   1.99526213E-02   24897.7051    
   2.51188558E-02   15613.1260    
   3.16227749E-02   9596.18555    
   3.98107097E-02   6061.61963    
   5.01187295E-02   3634.24512    
   6.30957261E-02   2337.51953    
   7.94328004E-02   1469.51294    
  0.100000016       913.821716    
  0.125892550       546.186584    
  0.158489287       349.865814    
  0.199526206       202.192047    
  0.251188636       123.993584    
  0.316227764       77.0311050    
  0.398107201       46.2201958    
  0.501187146       27.8794842    
  0.630957246       16.5817719    
  0.794328213       9.88504124    
   1.00000000       5.80535412    
   1.25892532       3.51706409    
   1.58489311       2.06046605    
   1.99526238       1.23797154    
   2.51188636      0.709201813    
   3.16227770      0.422449529    
   3.98107195      0.254141629    
   5.01187229      0.156942517    
   6.30957365       9.07243043E-02
   7.94328213       5.42657003E-02
   10.0000000       3.25872265E-02
   12.5892544       1.84344798E-02
   15.8489332       1.04655186E-02
   19.9526215       5.73791377E-03
   25.1188622       3.33597022E-03
   31.6227760       1.88652251E-03
   39.8107185       1.03077246E-03
   50.1187286       6.39880425E-04
   63.0957260       3.77107295E-04
   79.4328156       2.38769324E-04
   100.000000       1.51728978E-04
