   1.58489256E-05   1.87074109E+10
   1.99526094E-05   1.26458235E+10
   2.51188703E-05   8.34267443E+09
   3.16227779E-05   5.42184550E+09
   3.98107077E-05   3.67440435E+09
   5.01187023E-05   2.40815386E+09
   6.30956929E-05   1.57127386E+09
   7.94328444E-05   1.08097459E+09
   9.99999975E-05   700365568.    
   1.25892519E-04   464560032.    
   1.58489245E-04   295906848.    
   1.99526097E-04   199927248.    
   2.51188700E-04   130569584.    
   3.16227757E-04   85416928.0    
   3.98107077E-04   55462508.0    
   5.01186994E-04   36535124.0    
   6.30956900E-04   24101962.0    
   7.94328400E-04   15689315.0    
   1.00000005E-03   9517546.00    
   1.25892519E-03   6417812.50    
   1.58489333E-03   4251482.50    
   1.99526199E-03   2661389.50    
   2.51188572E-03   1706145.62    
   3.16227763E-03   1086986.00    
   3.98107106E-03   692001.812    
   5.01187285E-03   433260.906    
   6.30957261E-03   277747.719    
   7.94328004E-03   171870.141    
   9.99999978E-03   106762.031    
   1.25892516E-02   70094.6719    
   1.58489328E-02   42362.5195    
   1.99526213E-02   26826.4727    
   2.51188558E-02   16789.6367    
   3.16227749E-02   10526.3613    
   3.98107097E-02   6420.22363    
   5.01187295E-02   3966.56982    
   6.30957261E-02   2505.85132    
   7.94328004E-02   1561.98157    
  0.100000016       948.305603    
  0.125892550       603.708801    
  0.158489287       358.133789    
  0.199526206       218.334244    
  0.251188636       131.173447    
  0.316227764       83.3231354    
  0.398107201       49.2778625    
  0.501187146       29.9023285    
  0.630957246       18.0683365    
  0.794328213       10.4233580    
   1.00000000       6.30743885    
   1.25892532       3.77262592    
   1.58489311       2.20841908    
   1.99526238       1.29569626    
   2.51188636      0.759859025    
   3.16227770      0.445131391    
   3.98107195      0.271465570    
   5.01187229      0.166575134    
   6.30957365       9.68454629E-02
   7.94328213       5.73479906E-02
   10.0000000       3.25182602E-02
   12.5892544       1.85714364E-02
   15.8489332       1.01826675E-02
   19.9526215       6.04900531E-03
   25.1188622       3.48698138E-03
   31.6227760       1.98466517E-03
   39.8107185       9.26829001E-04
   50.1187286       6.81163045E-04
   63.0957260       3.22454056E-04
   79.4328156       2.34428080E-04
   100.000000       1.13796734E-04
