   1.58489256E-05   3.13878917E+10
   1.99526094E-05   2.10729165E+10
   2.51188703E-05   1.36019773E+10
   3.16227779E-05   9.07821056E+09
   3.98107077E-05   6.06250752E+09
   5.01187023E-05   4.02712115E+09
   6.30956929E-05   2.62443699E+09
   7.94328444E-05   1.76776243E+09
   9.99999975E-05   1.15831014E+09
   1.25892519E-04   789423296.    
   1.58489245E-04   528715904.    
   1.99526097E-04   343495360.    
   2.51188700E-04   228136400.    
   3.16227757E-04   147497696.    
   3.98107077E-04   97161176.0    
   5.01186994E-04   63981184.0    
   6.30956900E-04   41279396.0    
   7.94328400E-04   26555488.0    
   1.00000005E-03   17066062.0    
   1.25892519E-03   11120922.0    
   1.58489333E-03   7073474.00    
   1.99526199E-03   4466067.00    
   2.51188572E-03   2855473.75    
   3.16227763E-03   1821639.38    
   3.98107106E-03   1139044.12    
   5.01187285E-03   722651.875    
   6.30957261E-03   448703.062    
   7.94328004E-03   274757.781    
   9.99999978E-03   174557.297    
   1.25892516E-02   104635.273    
   1.58489328E-02   66339.6641    
   1.99526213E-02   40908.5586    
   2.51188558E-02   25218.7734    
   3.16227749E-02   15562.1777    
   3.98107097E-02   9565.37012    
   5.01187295E-02   6041.70898    
   6.30957261E-02   3691.82690    
   7.94328004E-02   2230.09985    
  0.100000016       1394.18164    
  0.125892550       879.815186    
  0.158489287       551.778381    
  0.199526206       334.958893    
  0.251188636       202.532913    
  0.316227764       126.691299    
  0.398107201       76.9008408    
  0.501187146       47.3579674    
  0.630957246       28.5836067    
  0.794328213       17.2651787    
   1.00000000       10.2485971    
   1.25892532       6.12911367    
   1.58489311       3.52520275    
   1.99526238       2.08016539    
   2.51188636       1.23924971    
   3.16227770      0.715023637    
   3.98107195      0.408844113    
   5.01187229      0.232352003    
   6.30957365      0.128325701    
   7.94328213       6.98942244E-02
   10.0000000       3.82080935E-02
   12.5892544       2.13653687E-02
   15.8489332       1.14011066E-02
   19.9526215       6.80945162E-03
   25.1188622       3.19868769E-03
   31.6227760       1.73385593E-03
   39.8107185       8.48871423E-04
   50.1187286       5.02271752E-04
   63.0957260       2.73266167E-04
   79.4328156       1.25896549E-04
   100.000000       4.13806338E-05
