   1.58489256E-05   3.19192203E+11
   1.99526094E-05   2.11678003E+11
   2.51188703E-05   1.40806816E+11
   3.16227779E-05   9.25508567E+10
   3.98107077E-05   6.07402762E+10
   5.01187023E-05   3.95921121E+10
   6.30956929E-05   2.56962028E+10
   7.94328444E-05   1.65801513E+10
   9.99999975E-05   1.06585907E+10
   1.25892519E-04   6.86020403E+09
   1.58489245E-04   4.42489549E+09
   1.99526097E-04   2.80392448E+09
   2.51188700E-04   1.77403571E+09
   3.16227757E-04   1.13272038E+09
   3.98107077E-04   729154816.    
   5.01186994E-04   469968256.    
   6.30956900E-04   299733312.    
   7.94328400E-04   190412000.    
   1.00000005E-03   121524568.    
   1.25892519E-03   78202544.0    
   1.58489333E-03   52151368.0    
   1.99526199E-03   34833976.0    
   2.51188572E-03   23434928.0    
   3.16227763E-03   15527500.0    
   3.98107106E-03   10338710.0    
   5.01187285E-03   7053063.00    
   6.30957261E-03   4839598.50    
   7.94328004E-03   3304864.25    
   9.99999978E-03   2239933.50    
   1.25892516E-02   1496010.50    
   1.58489328E-02   995181.938    
   1.99526213E-02   641249.875    
   2.51188558E-02   409641.031    
   3.16227749E-02   260287.812    
   3.98107097E-02   164190.375    
   5.01187295E-02   101815.281    
   6.30957261E-02   62414.0078    
   7.94328004E-02   37240.5391    
  0.100000016       22081.7266    
  0.125892550       13010.6914    
  0.158489287       7714.67188    
  0.199526206       4436.68018    
  0.251188636       2547.00293    
  0.316227764       1450.21094    
  0.398107201       818.658752    
  0.501187146       464.745209    
  0.630957246       260.957977    
  0.794328213       146.087631    
   1.00000000       81.9549789    
   1.25892532       44.7886047    
   1.58489311       24.5193291    
   1.99526238       13.2151680    
   2.51188636       7.16505146    
   3.16227770       3.84173918    
   3.98107195       2.07089949    
   5.01187229       1.07486022    
   6.30957365      0.566207111    
   7.94328213      0.293208420    
   10.0000000      0.153522044    
   12.5892544       8.46945122E-02
   15.8489332       4.46035676E-02
   19.9526215       2.47317906E-02
   25.1188622       1.37557285E-02
   31.6227760       7.53518473E-03
   39.8107185       4.17506136E-03
   50.1187286       2.30494561E-03
   63.0957260       1.32807356E-03
   79.4328156       7.03284284E-04
   100.000000       3.82770842E-04
