030  044
  -2.0647395E+00   2.0581578E-01  -2.9423570E-03  -4.1928105E-03   5.2928913E-04  -2.5500458E-05   4.4357472E-07
   2.7247149E-02  -2.9841401E-03   2.1672681E-02  -5.2377610E-03   5.4260006E-04  -2.6123113E-05   4.7305423E-07
  -6.7198453E-03   1.1280168E-02  -1.6691992E-02   5.5394946E-03  -7.3715672E-04   4.3075615E-05  -9.2095098E-07
   7.8231760E-04  -3.0533392E-03   4.2320807E-03  -1.5311156E-03   2.2004782E-04  -1.3686250E-05   3.0818876E-07
  -4.1281615E-05   3.3098401E-04  -4.7812983E-04   1.8180021E-04  -2.7296635E-05   1.7611475E-06  -4.0902236E-08
   6.2489886E-07  -1.5867443E-05   2.4790770E-05  -9.8073724E-06   1.5190315E-06  -1.0055094E-07   2.3861373E-09
   1.0709394E-08   2.7683492E-07  -4.8110792E-07   1.9752578E-07  -3.1378239E-08   2.1189335E-09  -5.1119536E-11
030  857
  -2.1723764E+00   2.0636532E-01  -6.8510126E-04  -3.9091641E-03   4.2265604E-04  -1.7071383E-05   2.3318090E-07
   2.5028955E-02  -9.3274517E-03   2.0400206E-02  -4.1391426E-03   3.5172887E-04  -1.2890337E-05   1.4828090E-07
  -6.8898494E-03   1.8267745E-02  -1.8742966E-02   5.2973963E-03  -6.2376703E-04   3.2580596E-05  -6.2286040E-07
   1.1567768E-03  -5.5484539E-03   5.4580732E-03  -1.6591609E-03   2.1142307E-04  -1.1926646E-05   2.4636591E-07
  -1.1010994E-04   6.9280615E-04  -6.8984600E-04   2.1726001E-04  -2.8793052E-05   1.6886216E-06  -3.6231150E-08
   5.3159461E-06  -3.8768190E-05   3.9423448E-05  -1.2709464E-05   1.7259871E-06  -1.0368509E-07   2.2767972E-09
  -1.0035783E-07   8.0454492E-07  -8.3659279E-07   2.7458677E-07  -3.7941366E-08   2.3175839E-09  -5.1704960E-11
044  070
  -1.5541748E+00   1.5641710E-01  -7.3137715E-02   1.5915453E-02  -1.7464887E-03   9.3578150E-05  -1.9436384E-06
  -8.8086334E-04   3.7043348E-01  -1.6588011E-01   3.1100795E-02  -2.7421426E-03   1.1066037E-04  -1.5913839E-06
   2.5226744E-03  -2.5208819E-01   1.6958185E-01  -4.0227335E-02   4.3415902E-03  -2.1782017E-04   4.1230801E-06
  -5.9651682E-04   6.3819937E-02  -4.9240503E-02   1.2754881E-02  -1.4728509E-03   7.8309939E-05  -1.5642968E-06
   4.8912108E-05  -7.4308766E-03   6.1661624E-03  -1.6804365E-03   2.0184947E-04  -1.1090557E-05   2.2802284E-07
  -1.2237808E-06   4.0401696E-04  -3.5133428E-04   9.9058874E-05  -1.2222165E-05   6.8668226E-07  -1.4392708E-08
  -7.7628153E-09  -8.3168625E-06   7.4800023E-06  -2.1617452E-06   2.7202802E-07  -1.5536354E-08   3.3026371E-10
044  100
  -1.6424319E+00   2.2121975E-01  -8.8235900E-02   1.7374171E-02  -1.7879093E-03   9.1789363E-05  -1.8510395E-06
   5.3993519E-03   2.0341651E-01  -4.8288912E-02   8.9684693E-04   8.3824329E-04  -8.8169589E-05   2.5969700E-06
   1.6220812E-03  -1.6589257E-01   9.6468471E-02  -1.9396825E-02   1.7037466E-03  -6.4487154E-05   7.8325041E-07
  -8.5197092E-04   4.6031721E-02  -3.2516487E-02   7.6957336E-03  -8.0610567E-04   3.8428992E-05  -6.7673659E-07
   1.1940701E-04  -5.6910268E-03   4.3968963E-03  -1.1210494E-03   1.2591139E-04  -6.4494316E-06   1.2301902E-07
  -6.8641480E-06   3.2344830E-04  -2.6343160E-04   7.0228329E-05  -8.2124689E-06   4.3726533E-07  -8.6728331E-09
   1.4091269E-07  -6.8971799E-06   5.8194983E-06  -1.5989388E-06   1.9209193E-07  -1.0488159E-08   2.1314008E-10
044  143
  -1.7298201E+00   2.4359845E-01  -7.4223518E-02   1.1809225E-02  -1.0387657E-03   4.7776135E-05  -8.9397417E-07
   1.4209849E-02   8.8563457E-02   1.9309076E-02  -1.4425461E-02   2.4814098E-03  -1.7193804E-04   4.2309648E-06
  -1.6340018E-03  -9.3810461E-02   4.1683938E-02  -4.8819291E-03  -3.6374800E-05   3.2282056E-05  -1.2458393E-06
  -4.0617248E-04   2.9151512E-02  -1.8272914E-02   3.6660722E-03  -2.9949937E-04   9.2058572E-06  -4.5709662E-08
   9.9037781E-05  -3.8576417E-03   2.7460139E-03  -6.3416775E-04   6.2782907E-05  -2.7191650E-06   4.0894996E-08
  -7.1451982E-06   2.2983065E-04  -1.7495317E-04   4.3325643E-05  -4.6438363E-06   2.2258378E-07  -3.8777737E-09
   1.7156829E-07  -5.0781050E-06   4.0303271E-06  -1.0415736E-06   1.1681236E-07  -5.8949108E-09   1.0936933E-10
044  217
  -1.8287778E+00   2.3250179E-01  -4.5056354E-02   3.6790720E-03  -8.4576743E-05  -3.9873712E-06   1.7330471E-07
   2.2121580E-02   1.6236788E-02   5.1488552E-02  -1.9545577E-02   2.8103150E-03  -1.7767245E-04   4.1254630E-06
  -5.4615545E-03  -3.3955377E-02   1.3350508E-03   4.7023785E-03  -1.0707191E-03   8.3961146E-05  -2.2141346E-06
   3.6757841E-04   1.3080631E-02  -6.0534286E-03   4.7786281E-04   7.3578492E-05  -1.0891254E-05   3.6000142E-07
   2.4879691E-05  -1.9356094E-03   1.1889504E-03  -2.0739652E-04   1.0754873E-05   1.8576040E-07  -1.9699600E-08
  -3.8235598E-06   1.2378038E-04  -8.5439431E-05   1.7997572E-05  -1.4739393E-06   4.1555577E-08  -2.5083468E-11
   1.1624346E-07  -2.8750972E-06   2.1147960E-06  -4.8708762E-07   4.6105963E-08  -1.7919092E-09   2.0812073E-11
044  353
  -1.9475628E+00   2.2388625E-01  -2.2218239E-02  -1.9201266E-03   5.0408492E-04  -3.3170581E-05   7.3297457E-07
   3.0778537E-02  -2.1139361E-02   5.5450901E-02  -1.7083071E-02   2.2111833E-03  -1.3040281E-04   2.8752688E-06
  -9.4933659E-03   5.8081653E-03  -2.0776561E-02   8.8541862E-03  -1.3834082E-03   9.1743059E-05  -2.1871936E-06
   1.2929126E-03   1.0103361E-03   2.2451521E-03  -1.4672508E-03   2.7288977E-04  -1.9987661E-05   5.0839850E-07
  -8.0207050E-05  -3.6980101E-04   9.6428130E-06   9.2854316E-05  -2.2800981E-05   1.8814196E-06  -5.1267172E-08
   1.8611074E-06   3.1985830E-05  -1.2611867E-05  -1.4125071E-06   7.9433818E-07  -7.8558870E-08   2.3303226E-09
  -6.7696432E-10  -8.7376287E-07   4.7184994E-07  -3.6000955E-08  -8.1114280E-09   1.1609169E-09  -3.8809473E-11
044  545
  -2.0506437E+00   2.1555458E-01  -9.0944078E-03  -4.4257613E-03   7.0639455E-04  -4.0678900E-05   8.3717066E-07
   2.7810609E-02  -2.3968393E-02   4.5254305E-02  -1.2348570E-02   1.4547105E-03  -7.9289384E-05   1.6317185E-06
  -8.4191235E-03   1.9795846E-02  -2.6655406E-02   9.0791183E-03  -1.2562708E-03   7.6568729E-05  -1.7093043E-06
   1.1739373E-03  -4.2582685E-03   5.6834132E-03  -2.1224604E-03   3.1641847E-04  -2.0396630E-05   4.7525251E-07
  -7.8331454E-05   3.8720670E-04  -5.5431994E-04   2.2215307E-04  -3.4939912E-05   2.3448454E-06  -5.6359774E-08
   2.2179186E-06  -1.5290025E-05   2.5011479E-05  -1.0758658E-05   1.7723447E-06  -1.2296356E-07   3.0307596E-09
  -1.4864624E-08   2.0343390E-07  -4.2046025E-07   1.9614566E-07  -3.3796358E-08   2.4160156E-09  -6.0864112E-11
044  857
  -2.1611025E+00   2.1134801E-01  -5.1704550E-04  -5.7086563E-03   7.6734071E-04  -4.0619456E-05   7.8704153E-07
   2.7040999E-02  -2.4743274E-02   3.5422269E-02  -8.2484027E-03   8.3492370E-04  -3.8970531E-05   6.7898418E-07
  -7.4456492E-03   2.4408579E-02  -2.6186723E-02   7.8627300E-03  -9.8656141E-04   5.5208799E-05  -1.1392556E-06
   9.5994433E-04  -6.2192651E-03   6.6742809E-03  -2.1556960E-03   2.8946315E-04  -1.7162760E-05   3.7239786E-07
  -5.8721318E-05   6.9457787E-04  -7.7182997E-04   2.5943006E-04  -3.6159319E-05   2.2155762E-06  -4.9482065E-08
   1.4074112E-06  -3.5712532E-05   4.1412113E-05  -1.4321628E-05   2.0465059E-06  -1.2818030E-07   2.9187874E-09
  -2.4715521E-09   6.9028903E-07  -8.3769868E-07   2.9657213E-07  -4.3181419E-08   2.7487446E-09  -6.3486300E-11
070  100
  -1.6238215E+00   1.1132674E-01  -5.3402163E-02   1.1868414E-02  -1.3261295E-03   7.2163442E-05  -1.5188507E-06
   7.5533330E-03   4.3696377E-01  -2.2103326E-01   4.6383921E-02  -4.6355026E-03   2.1891879E-04  -3.9204870E-06
  -2.8702996E-03  -2.7706873E-01   1.9590515E-01  -4.8472360E-02   5.4404684E-03  -2.8376549E-04   5.5912501E-06
   7.9524698E-04   6.7572214E-02  -5.4211520E-02   1.4470219E-02  -1.7144226E-03   9.3340379E-05  -1.9076010E-06
  -1.1970838E-04  -7.6730954E-03   6.6063511E-03  -1.8476646E-03   2.2660672E-04  -1.2680436E-05   2.6514681E-07
   8.3788527E-06   4.0931295E-04  -3.6944216E-04   1.0673289E-04  -1.3416381E-05   7.6570348E-07  -1.6275740E-08
  -2.1524089E-07  -8.2949873E-06   7.7541399E-06  -2.2951426E-06   2.9392260E-07  -1.7028960E-08   3.6653253E-10
070  143
  -1.7071207E+00   2.0346819E-01  -8.8100739E-02   1.8275317E-02  -1.9448308E-03   1.0208783E-04  -2.0901564E-06
   2.4510119E-03   2.6047096E-01  -8.9932717E-02   1.1579304E-02  -4.0719027E-04  -2.0596823E-05   1.2098931E-06
   2.5666435E-03  -1.9675855E-01   1.2381860E-01  -2.7241770E-02   2.6866118E-03  -1.2060253E-04   1.9805543E-06
  -9.1454946E-04   5.2477613E-02  -3.8857199E-02   9.6259527E-03  -1.0575093E-03   5.3182914E-05  -9.9809529E-07
   1.1146196E-04  -6.3239154E-03   5.0718300E-03  -1.3355339E-03   1.5463654E-04  -8.1687149E-06   1.6102173E-07
  -5.7643165E-06   3.5283520E-04  -2.9715386E-04   8.1330370E-05  -9.7329275E-06   5.2970091E-07  -1.0739815E-08
   1.0646725E-07  -7.4169643E-06   6.4609067E-06  -1.8168191E-06   2.2250593E-07  -1.2361522E-08   2.5543562E-10
070  217
  -1.8105739E+00   2.4913883E-01  -8.5781537E-02   1.5182190E-02  -1.4512005E-03   7.0858820E-05  -1.3809447E-06
   1.1928155E-02   1.0815208E-01   7.2050043E-03  -1.1907326E-02   2.2508623E-03  -1.6255047E-04   4.0973428E-06
  -1.3107074E-03  -1.0688462E-01   5.3346165E-02  -8.0711301E-03   3.3883748E-04   1.2243258E-05  -8.4628761E-07
  -3.2901298E-04   3.2034282E-02  -2.1244517E-02   4.5521487E-03  -4.1038182E-04   1.5426298E-05  -1.7507321E-07
   7.7709083E-05  -4.1445405E-03   3.0751973E-03  -7.3791010E-04   7.6247066E-05  -3.4949680E-06   5.7369991E-08
  -5.4785023E-06   2.4314199E-04  -1.9178350E-04   4.8862345E-05  -5.3816493E-06   2.6587810E-07  -4.8095190E-09
   1.2872368E-07  -5.3121926E-06   4.3561331E-06  -1.1527179E-06   1.3193655E-07  -6.7945978E-09   1.2891495E-10
070  353
  -1.9305693E+00   2.4499923E-01  -5.3441677E-02   5.4686647E-03  -2.6249871E-04   4.4884900E-06   1.6873217E-08
   2.2249529E-02   7.5981929E-03   5.8431812E-02  -2.1599965E-02   3.0782856E-03  -1.9354264E-04   4.4748804E-06
  -5.9551350E-03  -3.0524533E-02  -9.4406481E-04   5.3681768E-03  -1.1608372E-03   8.9527355E-05  -2.3411742E-06
   5.5117405E-04   1.2193543E-02  -5.5046617E-03   3.3044495E-04   9.2692710E-05  -1.2051200E-05   3.8630250E-07
  -1.7462288E-06  -1.8116218E-03   1.1094350E-03  -1.8653215E-04   8.1252310E-06   3.4220801E-07  -2.3203912E-08
  -2.1401468E-06   1.1568292E-04  -7.9984915E-05   1.6552502E-05  -1.2923662E-06   3.0799423E-08   2.1521468E-10
   7.7459184E-08  -2.6807404E-06   1.9785728E-06  -4.5041688E-07   4.1470500E-08  -1.5164748E-09   1.4642508E-11
070  545
  -2.0386565E+00   2.3762950E-01  -3.0257996E-02  -7.0467166E-04   4.3554470E-04  -3.2372060E-05   7.6259261E-07
   2.8962599E-02  -3.2064024E-02   6.7137077E-02  -2.0549444E-02   2.6475058E-03  -1.5521879E-04   3.4012257E-06
  -9.1195852E-03   7.7906414E-03  -2.4043698E-02   1.0025737E-02  -1.5490722E-03   1.0193502E-04  -2.4156682E-06
   1.2436620E-03   9.8224275E-04   2.6377009E-03  -1.6375823E-03   2.9906348E-04  -2.1674481E-05   5.4730742E-07
  -7.6466829E-05  -3.8484277E-04  -1.8550101E-05   1.0718669E-04  -2.5116775E-05   2.0342550E-06  -5.4836608E-08
   1.7193098E-06   3.2990407E-05  -1.1260412E-05  -2.1269398E-06   9.1091408E-07  -8.6286505E-08   2.5111468E-09
   1.3644722E-09  -8.9126212E-07   4.4063131E-07  -2.0309582E-08  -1.0638199E-08   1.3276368E-09  -4.2704420E-11
070  857
  -2.1498575E+00   2.2497404E-01  -1.0023671E-02  -5.3342027E-03   9.0087933E-04  -5.4651548E-05   1.1778495E-06
   2.5166687E-02  -3.5704747E-02   5.6223042E-02  -1.5282757E-02   1.7891710E-03  -9.6541356E-05   1.9633383E-06
  -7.3292162E-03   2.2635028E-02  -3.1189505E-02   1.0556963E-02  -1.4461790E-03   8.7247667E-05  -1.9291601E-06
   9.6009474E-04  -4.4687181E-03   6.5179849E-03  -2.4281282E-03   3.5766413E-04  -2.2775694E-05   5.2489145E-07
  -5.7687063E-05   3.9156064E-04  -6.4140075E-04   2.5601397E-04  -3.9616414E-05   2.6177433E-06  -6.2085242E-08
   1.2620567E-06  -1.5357564E-05   2.9879224E-05  -1.2686997E-05   2.0417535E-06  -1.3882313E-07   3.3658234E-09
   2.1669064E-09   2.0982232E-07  -5.2997461E-07   2.3949625E-07  -3.9894218E-08   2.7779754E-09  -6.8577810E-11
100  143
  -1.6941357E+00   1.0486410E-01  -5.0166156E-02   1.1157328E-02  -1.2493372E-03   6.8157555E-05  -1.4381376E-06
   3.7543448E-03   4.4336155E-01  -2.2683698E-01   4.8004918E-02  -4.8364024E-03   2.3038262E-04  -4.1664744E-06
  -1.3295268E-03  -2.7832597E-01   1.9753388E-01  -4.9014524E-02   5.5160150E-03  -2.8843508E-04   5.6973017E-06
   5.0847634E-04   6.7492358E-02  -5.4300763E-02   1.4524871E-02  -1.7243209E-03   9.4046009E-05  -1.9251061E-06
  -9.2579336E-05  -7.6343538E-03   6.5921927E-03  -1.8476364E-03   2.2704365E-04  -1.2725798E-05   2.6646828E-07
   7.1053910E-06   4.0607748E-04  -3.6772239E-04   1.0648280E-04  -1.3412438E-05   7.6675690E-07  -1.6320326E-08
  -1.9165022E-07  -8.2108927E-06   7.7040195E-06  -2.2861550E-06   2.9341814E-07  -1.7029354E-08   3.6704567E-10
100  217
  -1.7955179E+00   2.1279837E-01  -9.1567717E-02   1.8916046E-02  -2.0073114E-03   1.0515771E-04  -2.1498847E-06
   2.0210091E-03   2.4539246E-01  -8.0918692E-02   9.3731107E-03  -1.4685658E-04  -3.5285586E-05   1.5269859E-06
   2.2142576E-03  -1.8632737E-01   1.1636512E-01  -2.5290485E-02   2.4477695E-03  -1.0681256E-04   1.6781407E-06
  -7.7402260E-04   4.9748857E-02  -3.6752071E-02   9.0545863E-03  -9.8581752E-04   4.8966504E-05  -9.0430149E-07
   9.2495902E-05  -5.9961500E-03   4.8074727E-03  -1.2620138E-03   1.4524179E-04  -7.6081715E-06   1.4840680E-07
  -4.6652776E-06   3.3455103E-04  -2.8196324E-04   7.7030687E-05  -9.1758448E-06   4.9608417E-07  -9.9761071E-09
   8.3254072E-08  -7.0330684E-06   6.1350411E-06  -1.7233585E-06   2.1026649E-07  -1.1616252E-08   2.3837302E-10
100  353
  -1.9223856E+00   2.6299152E-01  -8.6158052E-02   1.4595855E-02  -1.3471437E-03   6.4053565E-05  -1.2239357E-06
   1.6698403E-02   6.9497213E-02   3.0207679E-02  -1.7054718E-02   2.7876399E-03  -1.8891876E-04   4.5896650E-06
  -2.8681559E-03  -8.2699716E-02   3.5586480E-02  -3.5606152E-03  -1.7763089E-04   3.9672672E-05  -1.3959365E-06
  -8.2001512E-05   2.6018791E-02  -1.6417259E-02   3.2546294E-03  -2.5534927E-04   6.8994973E-06   1.0532188E-09
   5.7402620E-05  -3.4394870E-03   2.4798810E-03  -5.7217432E-04   5.5892506E-05  -2.3494072E-06   3.3230094E-08
  -4.6602222E-06   2.0420291E-04  -1.5777655E-04   3.9159433E-05  -4.1661560E-06   1.9630707E-07  -3.3217422E-09
   1.1626155E-07  -4.4956419E-06   3.6253418E-06  -9.4035374E-07   1.0492995E-07  -5.2287019E-09   9.5046249E-11
100  545
  -2.0298243E+00   2.5959626E-01  -5.8465369E-02   6.2675308E-03  -3.2525926E-04   6.8040131E-06  -1.3877401E-08
   2.3478001E-02  -8.4633809E-03   6.7211486E-02  -2.3356993E-02   3.2342200E-03  -1.9953445E-04   4.5490856E-06
  -6.3438406E-03  -2.2212399E-02  -6.5922495E-03   6.6604577E-03  -1.2894719E-03   9.5158677E-05  -2.4269241E-06
   6.2555005E-04   1.0095705E-02  -3.8733622E-03  -7.8757752E-05   1.3708977E-04  -1.4198164E-05   4.2383220E-07
  -1.0392651E-05  -1.5467437E-03   8.8701013E-04  -1.2737792E-04   1.3407482E-06   6.9088765E-07  -2.9768207E-08
  -1.6222755E-06   9.9792873E-05  -6.6017754E-05   1.2692237E-05  -8.3297323E-07   6.2482539E-09   6.9830458E-10
   6.5541393E-08  -2.3211828E-06   1.6531296E-06  -3.5803612E-07   3.0188712E-08  -8.9719182E-10   2.0994675E-12
100  857
  -2.1452425E+00   2.5088570E-01  -3.2596122E-02  -6.9906726E-04   4.6933594E-04  -3.5390316E-05   8.4247387E-07
   2.4626976E-02  -4.1459411E-02   7.2937727E-02  -2.1634733E-02   2.7246685E-03  -1.5671345E-04   3.3773401E-06
  -6.1316178E-03   1.2489242E-02  -2.8585590E-02   1.1125338E-02  -1.6554026E-03   1.0615433E-04  -2.4667524E-06
   5.6047464E-04  -4.1457824E-04   4.1225338E-03  -2.0300923E-03   3.4117507E-04  -2.3618149E-05   5.7854197E-07
  -4.7152148E-06  -1.8370971E-04  -2.3402911E-04   1.6667905E-04  -3.1858286E-05   2.3682628E-06  -6.0775356E-08
  -1.8440600E-06   1.9839756E-05   2.7376209E-06  -6.0975017E-06   1.3768645E-06  -1.1038133E-07   2.9635279E-09
   6.9331513E-08  -5.7631519E-07   1.0769106E-07   7.5924014E-08  -2.2211863E-08   1.9436877E-09  -5.4676454E-11
143  217
  -1.7857314E+00   1.1851495E-01  -5.7365354E-02   1.2805151E-02  -1.4340959E-03   7.8138095E-05  -1.6457664E-06
   8.9985905E-03   4.0513572E-01  -1.9963288E-01   4.0943831E-02  -3.9844918E-03   1.8201147E-04  -3.1224033E-06
  -4.0608081E-03  -2.5775695E-01   1.8194968E-01  -4.4793092E-02   4.9892631E-03  -2.5770269E-04   5.0190979E-06
   1.1230031E-03   6.2881149E-02  -5.0718240E-02   1.3529476E-02  -1.5971916E-03   8.6478591E-05  -1.7552586E-06
  -1.6016235E-04  -7.1333116E-03   6.1977864E-03  -1.7360990E-03   2.1255034E-04  -1.1849725E-05   2.4654381E-07
   1.0678991E-05   3.7994809E-04  -3.4699714E-04   1.0054515E-04  -1.2630587E-05   7.1892106E-07  -1.5220813E-08
  -2.6427813E-07  -7.6870947E-06   7.2867010E-06  -2.1654234E-06   2.7735433E-07  -1.6036932E-08   3.4403655E-10
143  353
  -1.9045739E+00   2.3797508E-01  -9.8647147E-02   1.9856742E-02  -2.0691867E-03   1.0699370E-04  -2.1663807E-06
   4.0168054E-03   1.8210717E-01  -3.8587596E-02  -9.9180685E-04   1.0337201E-03  -9.8712568E-05   2.8260292E-06
   1.4653358E-03  -1.5148099E-01   8.9587823E-02  -1.8189004E-02   1.5946244E-03  -5.9173173E-05   6.7333610E-07
  -6.5470592E-04   4.1845847E-02  -3.0261304E-02   7.2579728E-03  -7.6333899E-04   3.6254176E-05  -6.3127061E-07
   8.3725616E-05  -5.1325676E-03   4.0680724E-03  -1.0513779E-03   1.1859668E-04  -6.0597963E-06   1.1469255E-07
  -4.4015005E-06   2.8939606E-04  -2.4214176E-04   6.5442509E-05  -7.6859087E-06   4.0834561E-07  -8.0445082E-09
   8.1653269E-08  -6.1265955E-06   5.3173253E-06  -1.4814171E-06   1.7875371E-07  -9.7404449E-09   1.9669995E-10
143  545
  -2.0196366E+00   2.7349958E-01  -8.8856958E-02   1.4870356E-02  -1.3537953E-03   6.3507570E-05  -1.1985994E-06
   1.6461404E-02   4.7447365E-02   4.2811651E-02  -1.9812191E-02   3.0687628E-03  -2.0229800E-04   4.8287307E-06
  -2.3896117E-03  -7.0394933E-02   2.7165117E-02  -1.5071318E-03  -4.0492773E-04   5.1275358E-05  -1.6173974E-06
  -2.1819063E-04   2.3032468E-02  -1.4157223E-02   2.6678143E-03  -1.8705858E-04   3.2588057E-06   7.3407136E-08
   7.3364019E-05  -3.0854340E-03   2.1942540E-03  -4.9475988E-04   4.6564121E-05  -1.8368054E-06   2.2754278E-08
  -5.5125161E-06   1.8414506E-04  -1.4087962E-04   3.4436358E-05  -3.5824175E-06   1.6351126E-07  -2.6377118E-09
   1.3348431E-07  -4.0622276E-06   3.2488088E-06  -8.3266337E-07   9.1364441E-08  -4.4537063E-09   7.8631997E-11
143  857
  -2.1337602E+00   2.7126968E-01  -5.9867058E-02   6.0847560E-03  -2.7329617E-04   2.9278942E-06   8.1972090E-08
   1.8498480E-02  -2.6453054E-02   7.8804992E-02  -2.5880249E-02   3.4760807E-03  -2.0986925E-04   4.7052504E-06
