   1.58489256E-05   2.59179663E+10
   1.99526094E-05   1.70805903E+10
   2.51188703E-05   1.13423022E+10
   3.16227779E-05   7.48175411E+09
   3.98107077E-05   5.07850854E+09
   5.01187023E-05   3.22830234E+09
   6.30956929E-05   2.17956173E+09
   7.94328444E-05   1.45085005E+09
   9.99999975E-05   980373760.    
   1.25892519E-04   640413504.    
   1.58489245E-04   425801280.    
   1.99526097E-04   285235072.    
   2.51188700E-04   181158272.    
   3.16227757E-04   122765704.    
   3.98107077E-04   79750640.0    
   5.01186994E-04   51734008.0    
   6.30956900E-04   33556928.0    
   7.94328400E-04   21576062.0    
   1.00000005E-03   14303905.0    
   1.25892519E-03   9156956.00    
   1.58489333E-03   5772355.50    
   1.99526199E-03   3721866.50    
   2.51188572E-03   2359198.00    
   3.16227763E-03   1509763.38    
   3.98107106E-03   943630.938    
   5.01187285E-03   603757.938    
   6.30957261E-03   366559.250    
   7.94328004E-03   233081.781    
   9.99999978E-03   147004.688    
   1.25892516E-02   89268.6797    
   1.58489328E-02   54285.8164    
   1.99526213E-02   34669.4414    
   2.51188558E-02   21950.0820    
   3.16227749E-02   13094.4307    
   3.98107097E-02   8344.90430    
   5.01187295E-02   5142.43604    
   6.30957261E-02   3126.71240    
   7.94328004E-02   1955.29883    
  0.100000016       1197.96851    
  0.125892550       751.075134    
  0.158489287       473.232666    
  0.199526206       278.340271    
  0.251188636       174.005615    
  0.316227764       105.470673    
  0.398107201       63.6134033    
  0.501187146       39.3766747    
  0.630957246       23.9326229    
  0.794328213       14.0830374    
   1.00000000       8.51888752    
   1.25892532       4.92991495    
   1.58489311       2.95775867    
   1.99526238       1.70132494    
   2.51188636      0.994200408    
   3.16227770      0.600632906    
   3.98107195      0.351068914    
   5.01187229      0.204417467    
   6.30957365      0.119690500    
   7.94328213       6.70289993E-02
   10.0000000       3.48976403E-02
   12.5892544       1.84070878E-02
   15.8489332       1.13793490E-02
   19.9526215       6.51564309E-03
   25.1188622       3.54189426E-03
   31.6227760       1.86471292E-03
   39.8107185       8.57533421E-04
   50.1187286       5.84836991E-04
   63.0957260       3.06058093E-04
   79.4328156       1.38920339E-04
   100.000000       7.58644892E-05
