   1.58489256E-05   7.14919936E+10
   1.99526094E-05   4.70748897E+10
   2.51188703E-05   3.12551711E+10
   3.16227779E-05   2.04878582E+10
   3.98107077E-05   1.36330629E+10
   5.01187023E-05   8.92874650E+09
   6.30956929E-05   5.86044109E+09
   7.94328444E-05   3.82638925E+09
   9.99999975E-05   2.50041856E+09
   1.25892519E-04   1.62376870E+09
   1.58489245E-04   1.06352403E+09
   1.99526097E-04   723198208.    
   2.51188700E-04   466720032.    
   3.16227757E-04   308364608.    
   3.98107077E-04   204933232.    
   5.01186994E-04   133955240.    
   6.30956900E-04   87472080.0    
   7.94328400E-04   57981872.0    
   1.00000005E-03   37808104.0    
   1.25892519E-03   24148288.0    
   1.58489333E-03   15656943.0    
   1.99526199E-03   10138997.0    
   2.51188572E-03   6427287.00    
   3.16227763E-03   4117853.75    
   3.98107106E-03   2585500.25    
   5.01187285E-03   1623507.00    
   6.30957261E-03   1012013.88    
   7.94328004E-03   623533.875    
   9.99999978E-03   390495.219    
   1.25892516E-02   238825.906    
   1.58489328E-02   150194.375    
   1.99526213E-02   89286.7656    
   2.51188558E-02   54518.9570    
   3.16227749E-02   33427.4414    
   3.98107097E-02   20646.5781    
   5.01187295E-02   12465.9707    
   6.30957261E-02   7636.15234    
   7.94328004E-02   4708.51953    
  0.100000016       2939.05762    
  0.125892550       1866.45728    
  0.158489287       1138.80457    
  0.199526206       717.099976    
  0.251188636       453.224548    
  0.316227764       282.858124    
  0.398107201       176.660583    
  0.501187146       108.153404    
  0.630957246       64.8405228    
  0.794328213       39.1494560    
   1.00000000       23.1200352    
   1.25892532       13.5774002    
   1.58489311       7.77842188    
   1.99526238       4.33402348    
   2.51188636       2.41452599    
   3.16227770       1.32110894    
   3.98107195      0.699625790    
   5.01187229      0.376152903    
   6.30957365      0.198445752    
   7.94328213      0.102193177    
   10.0000000       5.17257527E-02
   12.5892544       2.86515094E-02
   15.8489332       1.39467726E-02
   19.9526215       7.63902999E-03
   25.1188622       3.67917703E-03
   31.6227760       1.67933211E-03
   39.8107185       8.22885602E-04
   50.1187286       4.54108726E-04
   63.0957260       1.85820987E-04
   79.4328156       9.55077339E-05
   100.000000       2.75870880E-05
