   1.58489256E-05   2.79392707E+10
   1.99526094E-05   1.81849620E+10
   2.51188703E-05   1.21261875E+10
   3.16227779E-05   8.06515866E+09
   3.98107077E-05   5.35482470E+09
   5.01187023E-05   3.51108838E+09
   6.30956929E-05   2.33259008E+09
   7.94328444E-05   1.52899290E+09
   9.99999975E-05   1.07692838E+09
   1.25892519E-04   682596480.    
   1.58489245E-04   454304064.    
   1.99526097E-04   304902880.    
   2.51188700E-04   198085216.    
   3.16227757E-04   129450320.    
   3.98107077E-04   86784144.0    
   5.01186994E-04   55655856.0    
   6.30956900E-04   36103756.0    
   7.94328400E-04   23134574.0    
   1.00000005E-03   15390146.0    
   1.25892519E-03   9633567.00    
   1.58489333E-03   6307598.00    
   1.99526199E-03   3974714.75    
   2.51188572E-03   2533683.75    
   3.16227763E-03   1614776.25    
   3.98107106E-03   1009894.75    
   5.01187285E-03   645247.062    
   6.30957261E-03   391098.562    
   7.94328004E-03   247885.453    
   9.99999978E-03   156142.922    
   1.25892516E-02   93651.3047    
   1.58489328E-02   58028.1641    
   1.99526213E-02   36542.9062    
   2.51188558E-02   23115.6094    
   3.16227749E-02   14001.7061    
   3.98107097E-02   8696.57812    
   5.01187295E-02   5467.88037    
   6.30957261E-02   3348.60474    
   7.94328004E-02   2041.68970    
  0.100000016       1242.79761    
  0.125892550       797.914551    
  0.158489287       497.601440    
  0.199526206       297.887177    
  0.251188636       182.393570    
  0.316227764       112.144371    
  0.398107201       68.2648697    
  0.501187146       42.1082039    
  0.630957246       25.4902401    
  0.794328213       14.9469471    
   1.00000000       9.07442284    
   1.25892532       5.31175232    
   1.58489311       3.15053296    
   1.99526238       1.83872378    
   2.51188636       1.06229246    
   3.16227770      0.643161416    
   3.98107195      0.372463882    
   5.01187229      0.209853008    
   6.30957365      0.125483736    
   7.94328213       6.75933585E-02
   10.0000000       3.69321890E-02
   12.5892544       1.87905673E-02
   15.8489332       1.14228642E-02
   19.9526215       6.70575444E-03
   25.1188622       3.44579667E-03
   31.6227760       1.73385593E-03
   39.8107185       8.74857244E-04
   50.1187286       5.64195623E-04
   63.0957260       2.95127451E-04
   79.4328156       1.38920339E-04
   100.000000       6.20709470E-05
