   1.58489256E-05   3.71058606E+10
   1.99526094E-05   2.48578519E+10
   2.51188703E-05   1.62831094E+10
   3.16227779E-05   1.06441339E+10
   3.98107077E-05   7.20415386E+09
   5.01187023E-05   4.70759680E+09
   6.30956929E-05   3.17861862E+09
   7.94328444E-05   2.04864192E+09
   9.99999975E-05   1.36935078E+09
   1.25892519E-04   925559104.    
   1.58489245E-04   618358272.    
   1.99526097E-04   407977408.    
   2.51188700E-04   268593600.    
   3.16227757E-04   175512016.    
   3.98107077E-04   115134728.    
   5.01186994E-04   74226160.0    
   6.30956900E-04   49570248.0    
   7.94328400E-04   31587008.0    
   1.00000005E-03   19900634.0    
   1.25892519E-03   13147888.0    
   1.58489333E-03   8287562.00    
   1.99526199E-03   5316730.00    
   2.51188572E-03   3336374.00    
   3.16227763E-03   2122174.50    
   3.98107106E-03   1339654.50    
   5.01187285E-03   846981.312    
   6.30957261E-03   525053.625    
   7.94328004E-03   327286.938    
   9.99999978E-03   201247.797    
   1.25892516E-02   121809.695    
   1.58489328E-02   75564.9844    
   1.99526213E-02   47299.7656    
   2.51188558E-02   29073.6641    
   3.16227749E-02   17768.2090    
   3.98107097E-02   10951.2793    
   5.01187295E-02   6852.22412    
   6.30957261E-02   4239.45264    
   7.94328004E-02   2585.21411    
  0.100000016       1633.15454    
  0.125892550       990.750732    
  0.158489287       624.667175    
  0.199526206       393.081116    
  0.251188636       241.644714    
  0.316227764       146.047226    
  0.398107201       91.7647552    
  0.501187146       56.4470139    
  0.630957246       33.6663513    
  0.794328213       20.7034550    
   1.00000000       12.1748648    
   1.25892532       7.28886795    
   1.58489311       4.21514320    
   1.99526238       2.48009086    
   2.51188636       1.45835280    
   3.16227770      0.820472419    
   3.98107195      0.457697511    
   5.01187229      0.254025340    
   6.30957365      0.139912188    
   7.94328213       7.35842884E-02
   10.0000000       4.01047021E-02
   12.5892544       2.30088606E-02
   15.8489332       1.30982185E-02
   19.9526215       6.30824873E-03
   25.1188622       3.15750274E-03
   31.6227760       1.55937974E-03
   39.8107185       8.74857244E-04
   50.1187286       4.81630443E-04
   63.0957260       1.96751629E-04
   79.4328156       1.21555298E-04
   100.000000       5.86225615E-05
