   1.58489256E-05   4.28542853E+10
   1.99526094E-05   2.89417748E+10
   2.51188703E-05   1.92525353E+10
   3.16227779E-05   1.25535560E+10
   3.98107077E-05   8.16476570E+09
   5.01187023E-05   5.54494669E+09
   6.30956929E-05   3.63387802E+09
   7.94328444E-05   2.43631667E+09
   9.99999975E-05   1.56521869E+09
   1.25892519E-04   1.07182976E+09
   1.58489245E-04   702343616.    
   1.99526097E-04   469227584.    
   2.51188700E-04   313485056.    
   3.16227757E-04   201672496.    
   3.98107077E-04   133420120.    
   5.01186994E-04   86273800.0    
   6.30956900E-04   57052240.0    
   7.94328400E-04   37152504.0    
   1.00000005E-03   23280054.0    
   1.25892519E-03   14862592.0    
   1.58489333E-03   9603911.00    
   1.99526199E-03   6177936.00    
   2.51188572E-03   3924903.50    
   3.16227763E-03   2464584.00    
   3.98107106E-03   1535414.12    
   5.01187285E-03   975989.438    
   6.30957261E-03   607088.125    
   7.94328004E-03   383289.062    
   9.99999978E-03   232041.891    
   1.25892516E-02   142243.719    
   1.58489328E-02   86248.0859    
   1.99526213E-02   54207.7266    
   2.51188558E-02   33418.6523    
   3.16227749E-02   20275.2148    
   3.98107097E-02   12457.5898    
   5.01187295E-02   7793.46680    
   6.30957261E-02   4744.44873    
   7.94328004E-02   3003.71069    
  0.100000016       1853.50635    
  0.125892550       1146.60852    
  0.158489287       726.058533    
  0.199526206       448.887390    
  0.251188636       281.580231    
  0.316227764       172.960129    
  0.398107201       106.204239    
  0.501187146       65.9351196    
  0.630957246       40.5690498    
  0.794328213       23.7683811    
   1.00000000       14.4339008    
   1.25892532       8.51956654    
   1.58489311       4.88985300    
   1.99526238       2.92702556    
   2.51188636       1.65343130    
   3.16227770      0.920250833    
   3.98107195      0.504385412    
   5.01187229      0.276524335    
   6.30957365      0.148164809    
   7.94328213       8.16156119E-02
   10.0000000       4.10357676E-02
   12.5892544       2.40223464E-02
   15.8489332       1.42513830E-02
   19.9526215       6.37737988E-03
   25.1188622       3.19868745E-03
   31.6227760       1.43942761E-03
   39.8107185       8.83519242E-04
   50.1187286       3.99065204E-04
   63.0957260       2.29543584E-04
   79.4328156       1.08531509E-04
   100.000000       4.48290193E-05
